poll_engine_v4.cpp	A	real (830 lines)	37113
poll_manager.cpp	A	real (453 lines)	16312
poll_utils.cpp	A	real (155 lines)	5373
poll_v2.cpp	A	real (58 lines)	1188
poll_vote_utils.cpp	C	broken header (13 garbage decls in poll_vote_utils.hpp)	282
power_level_visualizer.cpp	A	real (166 lines)	6862
power_levels.cpp	A	real (226 lines)	9276
presence_monitor.cpp	C	broken header (11 garbage decls in presence_monitor.hpp)	440
presence_sync.cpp	A	real (152 lines)	6138
presence_tracker.cpp	A	real (499 lines)	28762
presence_utils.cpp	A	real (163 lines)	5531
presence_v4.cpp	A	real (830 lines)	37116
profile_swiper.cpp	A	real (95 lines)	3138
profile_utils.cpp	C	broken header (4 garbage decls in profile_utils.hpp)	935
profiler.cpp	A	real (648 lines)	22019
progressive_combined_1.cpp	A	real (2849 lines)	126014
progressive_combined_2.cpp	A	real (2849 lines)	126014
progressive_combined_3.cpp	A	real (2849 lines)	126014
progressive_combined_4.cpp	A	real (2849 lines)	126014
progressive_combined_5.cpp	A	real (2849 lines)	126014
progressive_combined_6.cpp	A	real (2849 lines)	126014
progressive_combined_7.cpp	A	real (2745 lines)	126850
progressive_combined_8.cpp	A	real (2745 lines)	126850
progressive_combined_9.cpp	A	real (2745 lines)	126850
progressive_core.cpp	A	real (694 lines)	28390
progressive_stubs.cpp	A	real (283 lines)	10426
proxy.cpp	A	real (92 lines)	2802
public_room_lister.cpp	A	real (166 lines)	6879
push_analytics.cpp	A	real (138 lines)	5578
push_condition.cpp	A	real (382 lines)	14365
push_condition_utils.cpp	A	real (95 lines)	3880
push_controller.cpp	B	auto-generated template header	18721
push_gateway_utils.cpp	A	real (73 lines)	3124
push_notif_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	520
push_rule_utils.cpp	A	real (98 lines)	4146
push_rules.cpp	A	real (521 lines)	19414
push_rules_v4.cpp	A	real (830 lines)	37115
push_translator.cpp	A	real (163 lines)	6771
push_utils.cpp	C	broken header (10 garbage decls in push_utils.hpp)	681
push_v2.cpp	A	real (58 lines)	1194
qr_code_utils.cpp	A	real (174 lines)	7370
rainbow.cpp	A	real (101 lines)	2973
rainbow_utils.cpp	C	broken header (5 garbage decls in rainbow_utils.hpp)	891
ram_monitor.cpp	A	real (97 lines)	3766
rate_limit_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	902
raw_service.cpp	A	real (142 lines)	4635
reaction_aggregator.cpp	C	size echo stub (4 json.size() calls, 7 lines)	907
reaction_controller.cpp	B	auto-generated template header	18769
reaction_picker_utils.cpp	C	broken header (10 garbage decls in reaction_picker_utils.hpp)	8931
reaction_sync.cpp	A	real (152 lines)	6151
reaction_utils.cpp	A	real (158 lines)	5603
reaction_v2.cpp	A	real (58 lines)	1186
read_marker.cpp	A	real (140 lines)	5182
read_marker_utils.cpp	C	broken header (8 garbage decls in read_marker_utils.hpp)	955
read_receipt_controller.cpp	B	auto-generated template header	18797
read_receipt_display.cpp	C	size echo stub (2 json.size() calls, 5 lines)	514
read_receipt_formatter.cpp	A	real (174 lines)	6952
read_receipt_mgr.cpp	A	real (499 lines)	29326
read_receipt_utils.cpp	A	real (163 lines)	6750
read_receipt_v4.cpp	A	real (830 lines)	37117
read_receipts.cpp	A	real (129 lines)	3952
read_receipts_utils.cpp	C	broken header (13 garbage decls in read_receipts_utils.hpp)	622
read_tracker.cpp	A	real (159 lines)	6403
recovery_utils.cpp	A	real (153 lines)	6577
registration_flow.cpp	A	real (173 lines)	7319
relation.cpp	A	real (81 lines)	2795
relation_builder.cpp	A	real (0 lines)	0
reply_utils.cpp	C	broken header (9 garbage decls in reply_utils.hpp)	909
report_utils.cpp	A	real (141 lines)	4657
room_access_control.cpp	A	real (160 lines)	7004
room_activity.cpp	A	real (159 lines)	6453
room_alias_utils.cpp	A	real (105 lines)	3333
room_alias_validator.cpp	A	real (163 lines)	7070
room_analytics.cpp	A	real (162 lines)	5402
room_autocomplete.cpp	A	real (153 lines)	6094
room_avatar_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	925
room_bridge_utils.cpp	A	real (172 lines)	7216
room_child_utils.cpp	A	real (98 lines)	4148
room_content.cpp	A	real (579 lines)	21651
room_counter.cpp	A	real (361 lines)	11547
room_create_utils.cpp	C	broken header (4 garbage decls in room_create_utils.hpp)	3673
room_directory.cpp	A	real (165 lines)	5637
room_directory_full.cpp	B	auto-generated template header	18770
room_directory_manager.cpp	A	real (330 lines)	12130
room_directory_utils.cpp	C	broken header (4 garbage decls in room_directory_utils.hpp)	691
room_encryption.cpp	A	real (123 lines)	4598
room_encryption_event_utils.cpp	A	real (25 lines)	995
room_favorite_utils.cpp	A	real (10 lines)	632
room_forgot_utils.cpp	A	real (172 lines)	7217
room_guest_access_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	710
room_history_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	524
room_info.cpp	A	real (52 lines)	1677
room_info_utils.cpp	C	broken header (7 garbage decls in room_info_utils.hpp)	493
room_invite_utils.cpp	C	broken header (12 garbage decls in room_invite_utils.hpp)	718
room_join_handler.cpp	A	real (499 lines)	28949
room_join_rules_utils.cpp	A	real (55 lines)	2187
room_join_utils.cpp	C	broken header (6 garbage decls in room_join_utils.hpp)	921
room_kicker.cpp	A	real (169 lines)	7108
room_knock_manager.cpp	A	real (163 lines)	7063
room_knock_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	494
room_leave_utils.cpp	C	broken header (6 garbage decls in room_leave_utils.hpp)	7186
room_list.cpp	A	real (158 lines)	5651
room_manager.cpp	B	auto-generated template header	33672
room_member_sorter.cpp	C	size echo stub (4 json.size() calls, 7 lines)	886
room_member_utils.cpp	C	broken header (5 garbage decls in room_member_utils.hpp)	947
room_mirror.cpp	A	real (180 lines)	6242
room_mute.cpp	C	size echo stub (4 json.size() calls, 7 lines)	847
room_mute_scheduler.cpp	A	real (165 lines)	6785
room_name.cpp	A	real (220 lines)	8289
room_notice_formatter.cpp	C	size echo stub (4 json.size() calls, 7 lines)	913
room_notification_utils.cpp	A	real (97 lines)	3825
room_parent_utils.cpp	A	real (98 lines)	4153
room_permission_utils.cpp	C	broken header (7 garbage decls in room_permission_utils.hpp)	501
room_permissions.cpp	A	real (155 lines)	6207
room_permissions_manager.cpp	A	real (318 lines)	12122
room_power_level_utils.cpp	A	real (142 lines)	4879
room_powerlevel_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	925
room_preview.cpp	A	real (77 lines)	2945
room_previewer.cpp	A	real (172 lines)	7208
room_read_marker_utils.cpp	A	real (97 lines)	4248
room_retention_utils.cpp	A	real (4 lines)	285
room_role_utils.cpp	A	real (98 lines)	4161
room_server_acl_utils.cpp	A	real (4 lines)	274
room_settings_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	947
room_sidebar.cpp	A	real (144 lines)	5879
room_sort.cpp	A	real (170 lines)	5919
room_state.cpp	A	real (268 lines)	10772
room_state_engine.cpp	B	auto-generated template header	18804
room_state_event_utils.cpp	A	real (123 lines)	5170
room_state_manager.cpp	A	real (197 lines)	7781
room_stats.cpp	A	real (139 lines)	5570
room_suggestions.cpp	A	real (153 lines)	6082
room_summary.cpp	A	real (131 lines)	4228
room_summary_formatter.cpp	A	real (176 lines)	6783
room_summary_v4.cpp	A	real (830 lines)	37118
room_tag_utils.cpp	A	real (121 lines)	5312
room_tombstone.cpp	A	real (117 lines)	4131
room_topic_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	910
room_type_detector.cpp	A	real (184 lines)	7945
room_unread_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	491
room_upgrade.cpp	C	size echo stub (4 json.size() calls, 7 lines)	914
room_upgrade_handler.cpp	B	auto-generated template header	18818
room_upgrade_utils.cpp	A	real (169 lines)	7127
room_upgrade_v4.cpp	A	real (613 lines)	25731
room_upload_progress.cpp	A	real (4 lines)	293
room_uploads.cpp	A	real (216 lines)	7681
room_version.cpp	A	real (49 lines)	1650
room_version_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	510
room_visibility_utils.cpp	A	real (104 lines)	4540
round3_r1.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r2.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r3.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r4.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r5.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r6.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r7.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r8.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_r9.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_ra.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_rb.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_rc.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_rd.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_re.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
round3_rf.cpp	C	hash echo stub (40 std::hash calls, 324 lines)	10684
sas_emoji_utils.cpp	A	real (26 lines)	1527
sas_manager.cpp	B	auto-generated template header	18704
sas_verification.cpp	A	real (212 lines)	7549
sas_verification_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	701
scheduled_edit.cpp	A	real (249 lines)	8497
sdk_port_01.cpp	A	real (462 lines)	18202
sdk_port_02.cpp	A	real (462 lines)	18202
sdk_port_03.cpp	A	real (462 lines)	18202
sdk_port_04.cpp	A	real (462 lines)	18202
sdk_port_05.cpp	A	real (462 lines)	18202
sdk_port_06.cpp	A	real (462 lines)	18202
sdk_port_07.cpp	A	real (462 lines)	18202
sdk_port_08.cpp	A	real (462 lines)	18202
sdk_port_09.cpp	A	real (462 lines)	18202
sdk_port_10.cpp	A	real (462 lines)	18203
sdk_port_11.cpp	A	real (462 lines)	18203
sdk_port_12.cpp	A	real (462 lines)	18203
sdk_port_13.cpp	A	real (462 lines)	18203
sdk_port_14.cpp	A	real (462 lines)	18203
sdk_port_15.cpp	A	real (712 lines)	33099
sdk_port_16.cpp	A	real (712 lines)	33099
sdk_port_17.cpp	A	real (712 lines)	33099
sdk_port_18.cpp	A	real (712 lines)	33099
sdk_port_19.cpp	A	real (712 lines)	33099
sdk_port_20.cpp	A	real (712 lines)	33099
sdk_port_21.cpp	A	real (712 lines)	33099
sdk_port_22.cpp	A	real (712 lines)	33099
sdk_port_23.cpp	A	real (712 lines)	33099
sdk_port_24.cpp	A	real (712 lines)	33099
sdk_port_25.cpp	A	real (712 lines)	33099
sdk_port_26.cpp	A	real (712 lines)	33099
sdk_port_27.cpp	A	real (712 lines)	33099
sdk_port_28.cpp	A	real (712 lines)	33099
sdkport_0.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_1.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_2.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_3.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_4.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_5.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_6.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_7.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_8.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_9.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_h.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_i.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_j.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_k.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_l.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_m.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_n.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_o.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_p.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_q.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_r.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_s.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_t.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_u.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_v.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_w.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_x.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_y.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
sdkport_z.cpp	C	hash echo stub (25 std::hash calls, 182 lines)	6157
search_controller.cpp	B	auto-generated template header	18769
search_engine.cpp	A	real (52 lines)	2002
search_index.cpp	B	auto-generated template header	33521
search_utils.cpp	A	real (148 lines)	6259
secret_sharing.cpp	A	real (172 lines)	7227
secret_storage_utils.cpp	A	real (148 lines)	6275
secret_store_v4.cpp	A	real (830 lines)	37125
secrets_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	670
section_sort_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	888
send_queue_v4.cpp	A	real (830 lines)	37114
sender_notif_filter.cpp	A	real (199 lines)	7148
server_acronym_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	490
server_capabilities.cpp	A	real (236 lines)	9835
server_discovery.cpp	A	real (55 lines)	2295
server_notice_manager.cpp	A	real (642 lines)	25031
server_notice_utils.cpp	A	real (38 lines)	1164
server_notice_v4.cpp	A	real (613 lines)	25729
server_support.cpp	A	real (164 lines)	6695
server_version_check.cpp	C	size echo stub (4 json.size() calls, 7 lines)	928
session_backup.cpp	C	size echo stub (4 json.size() calls, 7 lines)	896
session_export.cpp	A	real (143 lines)	5859
session_info_utils.cpp	A	real (75 lines)	2851
session_lifecycle_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	720
session_manager.cpp	A	real (143 lines)	5293
session_manager_full.cpp	A	real (365 lines)	12319
session_metadata_utils.cpp	A	real (169 lines)	7177
session_restore.cpp	C	size echo stub (3 json.size() calls, 6 lines)	696
session_signout.cpp	A	real (159 lines)	6469
session_timeout.cpp	A	real (154 lines)	5125
session_watchdog.cpp	A	real (124 lines)	5147
signout_service.cpp	A	real (151 lines)	5194
slash_command.cpp	A	real (583 lines)	23329
sliding_sync.cpp	A	real (330 lines)	14258
sliding_sync_manager.cpp	B	auto-generated template header	18715
sliding_sync_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	721
sliding_sync_v4.cpp	A	real (830 lines)	37114
smart_reply.cpp	A	real (130 lines)	5236
space_controller.cpp	B	auto-generated template header	18697
space_graph.cpp	A	real (572 lines)	20936
space_graph_v4.cpp	A	real (830 lines)	37118
space_hierarchy.cpp	A	real (499 lines)	28575
space_navigation.cpp	C	size echo stub (3 json.size() calls, 6 lines)	717
space_utils.cpp	A	real (154 lines)	5463
spellcheck.cpp	A	real (256 lines)	7725
spellcheck_utils.cpp	A	real (143 lines)	5824
spoiler_manager.cpp	A	real (217 lines)	8695
spoiler_utils.cpp	A	real (51 lines)	1606
spotlight_search_utils.cpp	A	real (153 lines)	6052
sqlite_store.cpp	A	real (1200 lines)	49666
sqlite_wrapper.cpp	A	real (363 lines)	14720
sso_auth.cpp	A	real (499 lines)	28991
sso_handler.cpp	A	real (176 lines)	7520
sso_provider_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	892
sso_utils.cpp	A	real (189 lines)	6300
state_resolver.cpp	A	real (143 lines)	5840
string_order.cpp	A	real (253 lines)	8552
string_utils.cpp	A	real (356 lines)	13252
svg_draw.cpp	A	real (235 lines)	7748
sync_analyzer.cpp	A	real (249 lines)	9047
sync_engine.cpp	B	auto-generated template header	32145
sync_filter.cpp	A	real (233 lines)	6848
sync_filter_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	905
sync_handler.cpp	A	real (567 lines)	19330
sync_handler_v4.cpp	A	real (830 lines)	37121
sync_models.cpp	A	real (372 lines)	13723
sync_optimizer.cpp	A	real (159 lines)	6446
sync_response_parser.cpp	B	auto-generated template header	18852
sync_scheduler.cpp	A	real (159 lines)	6445
sync_state_monitor.cpp	A	real (159 lines)	6419
sync_state_utils.cpp	A	real (13 lines)	614
sync_status_utils.cpp	A	real (127 lines)	4678
sync_summary_utils.cpp	A	real (4 lines)	279
sync_utils.cpp	A	real (152 lines)	4562
tag_manager.cpp	C	size echo stub (4 json.size() calls, 7 lines)	865
task_queue.cpp	A	real (144 lines)	5868
terms_manager.cpp	A	real (210 lines)	7316
terms_service.cpp	A	real (347 lines)	14942
test_provider.cpp	A	real (146 lines)	8498
text_formats.cpp	A	real (123 lines)	3943
text_stats.cpp	A	real (33 lines)	1095
text_undo_manager.cpp	A	real (198 lines)	6194
theme_manager.cpp	A	real (172 lines)	7187
thirdparty_invite.cpp	A	real (172 lines)	7277
thirdparty_utils.cpp	A	real (136 lines)	6030
thread_aggregator.cpp	A	real (168 lines)	5824
thread_controller.cpp	B	auto-generated template header	18761
thread_manager.cpp	A	real (413 lines)	14083
thread_mgr_v4.cpp	A	real (830 lines)	37118
thread_summary.cpp	A	real (159 lines)	6452
thread_utils.cpp	A	real (148 lines)	6267
three_pid_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	489
thumbnail.cpp	A	real (114 lines)	3922
thumbnail_utils.cpp	A	real (126 lines)	5333
timeline_chunk.cpp	A	real (542 lines)	16999
timeline_chunk_v4.cpp	A	real (830 lines)	37124
timeline_controller.cpp	B	auto-generated template header	18792
timeline_filter_utils.cpp	A	real (172 lines)	7239
timeline_render_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	513
timeline_state_utils.cpp	A	real (21 lines)	977
timeline_utils.cpp	A	real (148 lines)	4894
tls_bridge_stub.cpp	A	real (25 lines)	914
toast_notification_utils.cpp	A	real (97 lines)	3799
topic_parser.cpp	A	real (179 lines)	7603
translate.cpp	A	real (90 lines)	2974
translation_utils.cpp	C	size echo stub (4 json.size() calls, 7 lines)	925
transparent_overlay.cpp	A	real (388 lines)	15185
typing_handler.cpp	A	real (499 lines)	28715
typing_indicator.cpp	A	real (169 lines)	7137
typing_monitor.cpp	A	real (110 lines)	3655
typing_sender.cpp	C	size echo stub (4 json.size() calls, 7 lines)	883
typing_utils.cpp	A	real (84 lines)	2961
tz_auth.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_backup.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8526
tz_bridge.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8526
tz_cache.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8436
tz_cfg.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8256
tz_db.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8166
tz_e2ee.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_evt.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8256
tz_http.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_log.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8256
tz_media.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8436
tz_msg.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8256
tz_notif.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8436
tz_room.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_search.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8526
tz_space.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8436
tz_sync.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_thread.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8526
tz_user.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8346
tz_widget.cpp	C	hash echo stub (30 std::hash calls, 250 lines)	8526
unified_push.cpp	A	real (212 lines)	7992
url_preview.cpp	A	real (225 lines)	8095
url_preview_formatter.cpp	C	size echo stub (2 json.size() calls, 5 lines)	497
url_preview_parser.cpp	C	size echo stub (3 json.size() calls, 6 lines)	723
url_preview_utils.cpp	A	real (111 lines)	4934
url_render_utils.cpp	A	real (75 lines)	2855
url_tools.cpp	A	real (181 lines)	5237
user_badge_utils.cpp	A	real (165 lines)	6779
user_block_manager.cpp	A	real (159 lines)	6406
user_directory.cpp	A	real (289 lines)	9324
user_directory_formatter.cpp	A	real (75 lines)	2875
user_directory_search.cpp	C	size echo stub (4 json.size() calls, 7 lines)	897
user_invite_utils.cpp	A	real (21 lines)	907
user_mask.cpp	A	real (124 lines)	3839
user_messages.cpp	A	real (71 lines)	2257
user_profile.cpp	A	real (84 lines)	3220
user_profiles.cpp	B	auto-generated template header	33416
user_rating.cpp	A	real (169 lines)	5872
user_report_utils.cpp	A	real (122 lines)	4886
user_search_utils.cpp	A	real (23 lines)	1194
user_status.cpp	A	real (156 lines)	5396
user_status_message_utils.cpp	C	size echo stub (2 json.size() calls, 5 lines)	503
username_validator.cpp	A	real (144 lines)	4673
verification_request_utils.cpp	A	real (166 lines)	6888
verification_utils.cpp	A	real (156 lines)	6461
verification_v4.cpp	A	real (830 lines)	37113
voice_broadcast.cpp	A	real (496 lines)	18901
voice_broadcast_ctrl.cpp	B	auto-generated template header	18810
voice_broadcast_manager.cpp	A	real (153 lines)	6084
voice_broadcast_utils.cpp	A	real (129 lines)	5650
voice_broadcast_v4.cpp	A	real (830 lines)	37116
voice_message_utils.cpp	A	real (172 lines)	7192
waveform.cpp	A	real (192 lines)	6221
weather_utils.cpp	A	real (165 lines)	5754
web_search.cpp	A	real (393 lines)	14464
webrtc_utils.cpp	A	real (161 lines)	5963
well_known.cpp	A	real (184 lines)	7054
wellknown_helper.cpp	C	size echo stub (3 json.size() calls, 6 lines)	703
whois_utils.cpp	A	real (75 lines)	2838
widget_api_utils.cpp	A	real (168 lines)	7000
widget_controller.cpp	B	auto-generated template header	18785
widget_driver_v4.cpp	A	real (830 lines)	37116
widget_event_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	705
widget_host.cpp	A	real (499 lines)	28052
widget_manager.cpp	A	real (671 lines)	24366
widget_manager_ext.cpp	A	real (171 lines)	7128
widget_permission_utils.cpp	C	size echo stub (3 json.size() calls, 6 lines)	714
widget_url_check.cpp	A	real (162 lines)	7011
widget_utils.cpp	A	real (137 lines)	4841
yggdrasil.cpp	A	real (91 lines)	2710
